id,puzzle,solution,clues,difficulty
16011,.......5..2.38....5..7....4..4.......8....1.3....69.7......8.62..7.24.9..6..7....,173942856426385917598716234754831629689257143231469578345198762817624395962573481,23,3.8
64712,...96..3.7..4....9.5..82....4........6.83....925.....6..62..7.8.......1.4.....2..,214967835783415629659382147348526971167839452925174386536241798872693514491758263,24,2.6
48647,.4..2......7.8..9.3..5.4........51.........4.87.4....6.6.....7.7.2...6....18.653.,946327851257681493318594267624735189139268745875419326563142978782953614491876532,25,3.1
81512,...71.....1.3.2..8.36...7..36...495...8...........76....2.98......2....96.5......,854716293719352468236849715367184952948625137521937684172598346483261579695473821,24,4.9
93377,....1.....7...5.61.....2358.5.....3.26.59....9...7.21..45....2.7.6.........8.....,538916472472385961619742358157428639263591847984673215845139726796254183321867594,25,3.7
26713,.35..............1..8319..2....8........24.9....6..7.3..32...86.9.8...1..5..3....,135462978629578431748319652572983164361724895984651723413297586296845317857136249,24,2.7
14053,61..8......34..6....8.2.....2......4..1.....94.9.7.1.6...2..7.....7934..5..6...8.,617985342253417698948326517725169834861534279439872156394258761186793425572641983,26,2.6
42044,5....716......67.44...........2.....1...3..8...3..4.9...1...95..7..93....2.1..6..,539427168218956734467381529846219375192735486753864291381642957674593812925178643,24,3.1
41318,.8......3.....384..5....1.....8.9..2.2..65.....41....7.92........19.8..5..5..63..,286491573719523846453687129137849652928765431564132987692354718341978265875216394,25,2.8
83119,8...3..4..13.96..5.......8....5....62.........68..235....6.34.1....8......197..3.,856237149413896725792451683137548296245369817968712354589623471374185962621974538,26,2.8
45962,.7..3.....39...28....6..39....4....94....36.....217...1.49.8...82......5....4....,271839456639154287548672391312486579487593612965217834154928763823761945796345128,25,2.9
42872,..........371.....2.17..4...9.3...7...4....5......4..658..9....9..4.82.....2....1,649832517837145629251769438195326874364987152728514396582691743913478265476253981,23,2.9
53162,...9.3.....8.6...5.9....1.6.45.9..17..75.....2...46....1....28...6......5.....3..,654913872178264935392875146845392617967581423231746598713659284426138759589427361,24,3.4
69322,67...1......7.8......35.4........89.7......61.18..62..524........7.8...2.3.1....4,673241589945768123281359476462513897759824361318976245524637918197485632836192754,26,3.6
22071,9..2.8..71..4......2...5.6.........4..1..7.8.47...9..57.....2...9.5..3....2.93...,946238517135476892827915463369851724251347986478629135783164259694582371512793648,25,4.2
43884,.23.4.1.9.....58.2....7.4....6..1...3..........7.3.5..2........6......91.4.9.7..6,523846179794315862861279435456781923382594617917632548239168754678453291145927386,24,3.9
73215,..1.9.58...4.67...8..............3...83.46..1..6.1...4.38....2.1..2...366.2...9..,761492583354867192829135647417528369583946271296713854938671425145289736672354918,27,2.6
70891,75.....38..4.5...7...2..6...1.4..7....5.3..8......9.235...9....6..3..9...2..6....,752946138164853297839271645318425769295637481476189523543792816687314952921568374,25,6.1
52481,...8.7...72........5..429....64.3..72..1..6.4.......1.8.7..1.......8.4..93..5....,394867125728915346651342978516423897273198654489576213847231569165789432932654781,25,2.9
53581,1.4.2...35...9..8...86.....71.......4.53.8.....3.....1...4...9.2....3.........7.2,164825973537194286928637514712546839495318627683279451871462395249753168356981742,23,4.3
60920,......6527..1.64......24.7.....8.5...56..2......7.......8....1..3...8..96.79...3.,314897652782156493965324178273689541156432987849715326598263714431578269627941835,25,3.3
45893,.........9.3.4.2.....72..1.35.........1....4..2...839...4..2...1..6.......25....7,267931584913845276845726913358469721791253648426178395574312869139687452682594137,22,2.7
85837,..27.86..1..2..7.....5.3..96..93.1...7..4..8..........7.........54....61.61....3.,592718643136294758847563219628935174375142986419876325783651492954327861261489537,25,2.6
30683,....5..71......9...3...18.51.3......6....2..4...9.7..3....8.....2...674.46.2..1..,286359471715428936934671825143865297679132584852947613591784362328516749467293158,25,3.2
28958,.....2..9..568.2...2.1..7.8.74.........7..1.685..1..2.24..9......74.5.........8..,418372569735689241629154738174526983392748156856913427243891675987465312561237894,26,3.1
71342,.5...82....6.5..7.2.7..3.9.......98.4.86....1..3......1...2...4.....1.3..4...9...,354978216896152473217463598561234987478695321923817645139726854682541739745389162,24,2.8
75628,6...49.....1....4..5.3.6..8379....2...........1.5..7....57...1.2...8...6...4..3..,638149257791258643452376198379614825524837961816592734985763412243981576167425389,24,3.4
33818,3..6...5..95........4.8...7..9.......4...8.1.......62.......1...5..39.8.8.2.7..6.,328697451795412836164385297689251374243768519571943628937826145456139782812574963,23,2.8
24591,.64.....73...28.......5....1...6.7....38..4....9..1..3...9.6.1..9.58....4....2..8,564139287317628945982457136158364729723895461649271853875946312291583674436712598,25,6.2
22703,....68..1...1...57.16....322.3.1.......73....79......88....2.9....5....6..5.9....,537268941982143657416957832243816579658739214791425368864372195379581426125694783,25,3.4
42224,.8....4...7.13..2.4.......38.......41...63..9...9..1....2....67.....93...54...2..,283597416576134928491682573839721654125463789647958132912345867768219345354876291,24,2.7
54428,..7..8.394.......659...6..8..2.1.9........3...8...2.5.14..5....8......7....32....,267148539438579216591236748752613984914785362386492157149857623823961475675324891,24,3.2
79901,..9.....56.3...82..48.2..9.....31.8.12..6.3.....7.....8...7.4......462....63.....,219487635673159824548623791964231587127568349385794162832975416791846253456312978,26,3.7
95512,2....37.1..1...4......8...6.....4...7..3..1..846.97...65.................7..268.3,269543781581679432437281596312854967795362148846197325653418279928735614174926853,24,3.7
9184,.1295............7.5...69....13......3..9.....9...174........34.....819.64....5..,712953468986412357354786921461375289237894615895621743129567834573248196648139572,24,3.4
82896,.....87.4.42...3........58..7..3...24.87...9.2...94....3.6.7...7..........5....4.,591368724842175369367249581679831452458726193213594876934657218786412935125983647,24,5.5
37876,8..2.1...5..7...9.37..4..28937.....44.8.7..12...8....31.........9..1......25..6..,869251347524738196371946528937125864458673912216894753185362479693417285742589631,28,2.8
76747,..8....597.1....2..5.7....45......8..391......8..9..4..4.3.68........4......7..61,428631759761459328953782614514267983639148275287593146145326897876915432392874561,25,2.8
61818,.2.5..6.....7.4...........39.76..54...1......2...1......91.......5.86..77.....9.6,328591674196734852574268193987623541641857329253419768869172435435986217712345986,23,4.0
48630,1..7.......4..87....5.1...8.21.....3.9..7.....7...2.6...3..65........2.....5.49..,182743695934658721765219348421965873396871452578432169243196587659387214817524936,23,3.2
8789,4..7...2.1..5...8..2...........9..5.78.....6.3.5..4..9..3.198........1....1..8..7,496781523137542986528936714642197358789253461315864279273619845864375192951428637,24,2.6
75042,.16.2...3.3.7.45.....9............8...76.2..5.5..7.13.7...9..1.......6.....1...28,916825473832764591574931862461359287387612945259478136728596314143287659695143728,25,2.7
94932,4.57..1..37.........6..15.89...2.83.........2...9..4....7483........9..1....5....,485792163371865924296341578914627835638514792752938416167483259543279681829156347,24,2.9
49310,.4..21...2..4.....7.1.....296...3..1..3..72.........86.5791..6....7.48.......6...,648521937235479618791638542962843751583167294174295386857912463316754829429386175,26,3.1
5312,........2.713.....8.2.14.7.9.3.....1...4...5...7..1.2..9...6.4....2.97.6......91.,439875162571362894862914573953627481218493657647581329795136248184259736326748915,26,3.7
635,..542....3..7..418.6........4...2..1......9.55...7..3.....873...5.9...8...7.1...6,175428693392756418468193572849532761736841925521679834614287359253964187987315246,26,2.8
87419,....4..8..42....7..86..2..3...1.6...32....5.....5....8.34.8.9..5..3..2......6....,753649182942831675186752493875126349329478516461593728634287951598314267217965834,24,3.0
11065,.5...36...1.4...9...67.......23..7.......6.1..97251....8.5..4....36.9.7.....8....,254913687718465293936728145162394758345876912897251364681537429523649871479182536,26,2.7
88821,..2......7.42..........8.43.8....7..59.4..1......6..9......9.7.....5...2.2.13.8..,832541967764293581159678243486912735593487126271365498315829674948756312627134859,23,3.7
143,...9.1..69...56...1.6.7.5...7.8..3..82.....5...1..5......7.418.63....2...........,752941836983256417146378592579812364824637951361495728295764183637189245418523679,25,3.3
97205,89......42.6.143..1..9......4..2.73..3...1.2...7...8.......627.......6......57...,893572164256814397174963582941628735538741926627395841485136279712489653369257418,25,2.8
37289,.3..7.2..89.6....4....5..8..4......3.6.32....9....1...75...6.9....5...1...1......,436978251895612734217453986142795863568324179973861425754186392329547618681239547,23,3.8
59910,34...57.1.....2......8...9.695.....3...9.6.5.....2......8.7.1...5...1.....7...4..,342695781589712634716843592695187243421936857873524916238479165954261378167358429,23,2.9
87184,...4.....9346.....1.2......2...9.7..8..246.......5.18....5.74.........1..7.3...69,785439621934621875162875394253198746817246953496753182629517438348962517571384269,25,2.7
35964,86.........19..2....3.....71........3...25.8...4...3..9..1.......7.53..4.......62,862571943741936258593482617186347529379625481254819376928164735617253894435798162,22,3.1
58364,3....75...5..3.91....82......5.6...97..9........2.3....6.....8..73.......9..8.2.6,346197528258436917917825634125768349734951862689243751462579183873612495591384276,24,3.4
91365,..15...2.75......4.....9....2....6.8....861.9.1.....42...8.3.....4..7.9.....6..31,941538726753612984286479513529341678437286159618795342192853467364127895875964231,25,2.8
32386,...4...6.94.351...3.1....9.1.......8..21...7.5.87..1..2...4...9.....95.......28..,725498361946351782381276495137964258462185973598723146253847619814639527679512834,26,3.7
22551,..5.9.6....4.5..27..9.6..852..5.....5.83..24......67...1..37......4......7.....1.,725894631684153927139762485247589163568371249391246758812637594956418372473925816,26,3.1
46960,...12.....8.....9...6..8..5.1.9.......8.7.52.4.5.....617..4...8.....2.....4...3.7,947125683581637492326498715712956834698374521435281976179543268853762149264819357,24,2.6
65520,1......7.98.3..1...4..62..3.....65....58.1.2.....4.....5.29.4..7..........3....69,132589674986374152547162893371926548465831927829745316658297431794613285213458769,25,3.0
60254,........773.91.....1.6....2.....9.25.6..81....94..3...5........9.....4.6...37..9.,659248137732915684418637952371469825265781349894523761547896213983152476126374598,24,2.8
31708,38..2.......9....2..9....8..1....6.85.....4..74..539......6....635..2.1......4..3,387126549456938172129475386913247658562819437748653921874361295635792814291584763,25,5.2
980,..9.5.31..5.....748....6..9.1.2.......4.1...5..8..3...7..6..9.1.......67.2.......,479852316652139874831476529317245698264918735598763142783624951945381267126597483,24,3.1
92106,.5....8....93..5..3....4..7.2..9....7......9....6.8...6.....924.....57.....43...6,457126839169387542382954617821793465746512398593648271635871924914265783278439156,23,2.7
23930,.....6..4.3851........9.37...42...1.1....8..7..5...4.3..21........6..54.....3.9..,957326184438517692216894375764253819193468257825971463582149736379682541641735928,25,2.7
71940,...28..........5.6.6.....7423..4...1.5....3.84....3....2.8..1.97..1...2.9........,547286913392471586861935274239648751156792348478513692624857139783169425915324867,24,3.2
81757,.3..6...226.....4...95...........1...2...57....71...36.1...7...976.......42...56.,734861952265793841189524673493276185621385794857149236518637429976452318342918567,25,3.3
50141,..289..31....17.....8....7...1.4.......7...8439...67...6.....48...9....2.1...83..,672895431943217856158463279781542963526739184394186725269371548837954612415628397,26,2.9
84302,......83.637...1..1...9....7.......8.4.5.2.7...56....2.8......3...1.4....61.3.5..,459261837637845129128397465792413658346582971815679342584926713973154286261738594,25,4.2
61594,..9.1..5.6..8....71.3...8.27.........38......9.....2.1...62.1.8...3.57..4.2.7...5,289713456645892317173456892721984563538261974964537281357629148816345729492178635,27,2.8
76992,...3.249......8..1.4...1..6..92...6...38.........795..4.7..3.....1.5.....5....2..,718362495695748321342591786879235164563814972124679538487123659231956847956487213,24,2.7
25419,...54..2......35....5.....7....34.7...362.98..49.5......2...74..8..1...3.9.4....8,931547826274863591865192437628934175753621984149758362512386749487219653396475218,27,3.4
92615,....8..56.7.452.......3...........63.9.7.........957.2..7..36.512...4...6......1.,942187356376452198518639274754821963293746581861395742487913625129564837635278419,25,3.9
18875,5..7...388.............1.4...613....2.4.......7..8.....3....4.9.....21...9..6.3..,519746238847923651623851947986135724254679813371284596732518469468392175195467382,22,3.1
71532,.18....264...........4...15..79.5.3...23......5..7....32..4..7....5..1......6....,518793426476251983239486715647925831982314567153678249325149678864537192791862354,23,4.6
38128,..4...7...9786.5.......7648981..3.......1..6.........927..3.9....82..4.......5...,864521793397864512512397648981643275753912864426758139275436981138279456649185327,26,3.2
27975,.....1...793..6.1.1......7..6..3.5....5.....7....6.92....5......8.612.....2..8.93,458971236793826415126354879961237548245189367837465921674593182389612754512748693,25,3.8
83748,...7....9..9....4.37...2..6...8761....1...5..4......87526.9.....4...7.......8....,658714239219368745374952816935876124781249563462135987526491378843527691197683452,24,2.6
43756,....7..2..19.3.6....76..5.3..23...65.8.......6..589....3...825.........4...21.3..,346875129519432678827691543192347865485126937673589412934768251261953784758214396,27,3.5
70131,..1..7.4..94...7....21...9.9....1......2...3.86.3.....2....9..6............4..8.5,651937248394825761782146593923651487415278639867394152248519376536782914179463825,22,4.1
69804,..1.3..8987........2....3....78.59...5.7.1...........43.....4.....1.6......47.2..,461237589873954162529618347637845921254791638198362754312589476745126893986473215,23,3.4
61980,54..6....1....3.8...84...9......296..3....2......5687.45...1......27.5...7..4....,543869127197523486628417395785132964936784251214956873452691738361278549879345612,26,2.9
22749,..........43...96..9841.........8.........63...62..75.3...6.58..6..84...9....13..,125796843743825961698413275237658419859147632416239758371962584562384197984571326,25,3.4
63414,6..5.7..9...3.417.........6..5.3.....87..6...4..9.......3..54..8.1.....7....2.5.1,612587349598364172374291856925738614187456923436912785263175498851649237749823561,25,4.1
34650,.2.....3..6....7....896.4..5.....3..8...43..2.31...6.8..4.7.....1..82......5.....,129457836465328719378961425542816397896743152731295648654179283913682574287534961,24,4.0
2239,.4..9..1.9.........7.8..9..1...5...226..1.38...74......9......7.28..5.....1.8.6..,846597213913642578572831964189356742264719385357428196495163827628975431731284659,25,3.2
64404,.....1..8.2.....5....4.53.1..4.5....1..8...6476........9..236........9...46......,453261798921738456678495321284356179139872564765914832897123645512647983346589217,23,3.3
49513,.......562..5..8....63.8.............38.19.4.6...4...1..1.....3......71...946..8.,783124956214596837956378124147632598538719642692845371821957463465283719379461285,24,2.8
43015,..62..9.8...........28.1.7657.....89.6..4.....8..1.........9...3....65....51...23,736254918891673452452891376574362189169748235283915764627539841318426597945187623,25,3.5
54849,..5..8.2..2...4.96.....6..5.5.........3.4..7...62.......41..3..5.8.........7..91.,965378421327514896841926735159837642283641579476259183794162358518493267632785914,23,3.3
5705,....873.6.......5.9..54..7..12..84...4......15.8...6....67.9........1..8.5....2..,425187396873692154961543872612978435347265981598314627186729543239451768754836219,25,3.0
94893,.....5...8......4.17....8.5..7...1.86.....5....482.9....81..7.92..75.4...3......2,943685217825971346176234895397546128682319574514827963458162739269753481731498652,26,3.0
26418,.4...27..6..13...9..2.9....5.....1..8.7...96..........2...5.69..1...6.7..8...42..,149562738658137429732498516563289147827341965491675382274853691315926874986714253,25,3.5
74816,7...9...2........4.32....6.1.7..3......8.1.3......41.6...2.5.....1.3......96...45,754196382618352794932748561147963258265871439893524176476285913581439627329617845,24,2.6
63082,..8....7...7.4..6149..6......15.68....3..........2.4.6.3........7..12..91..4....2,618235974327948561495761328241576893863194257759823416932687145574312689186459732,25,3.0
19688,..5.26.....18..7...2..51....6.237..........9.7....48.......2..9....9..18......56.,485726931631849752927351684869237145142685397753914826318562479576493218294178563,24,3.4
52196,.8........6..17..34....8...1.9.85.6.........26...4......45..9.75.....28.......3..,781653429962417853453298671129385764348761592675942138834526917597134286216879345,23,3.6
50376,..2..9.8.4...51............5....3.2..1..7.5.4..3..2..1....6.4.3......7..3.97.4...,752439186436851279891627345564183927218976534973542861187265493645398712329714658,24,3.6
91316,..97.....78...1.6..1..5.4....8.....143..........32.58....1...499...851....4...8..,549736218782941365316852497258694731437518926691327584825173649963485172174269853,26,2.8
49318,..94...8......63..4.8.....537..5......5..1.......832....4.9....29....1.6........7,739415682521876394468239715372954861985621473146783259614397528297548136853162947,23,3.1
18809,.......1.5..7..2...2...14....8.....51..48..627....9......8....4..5...72..6...2.9.,974528613513746289826931457648213975159487362732659841297865134385194726461372598,24,3.9
89848,.59...1.3.........8.17...5.....14..5.265........82....4.....3..71.4....8.....3.2.,659248173274351986831796452987614235126537849345829761462985317713462598598173624,24,3.6
27866,.8....53........67...79....2....5.7...1..93...3.274...3.....2..6.8....5..2..31.4.,487162539192543867563798412249315678751689324836274195374956281618427953925831746,26,3.5
33285,..8..43..7....8..2...26..4.4..5...81....7.6..6....1.........9...3.....5...2.17...,268754319794138562315269748473596281821473695659821473186345927937682154542917836,23,3.7
44255,.1.2...832..6....5..........94........78.91....1..24...8...32.93......1.....8....,915274683273618945468395721694137852527849136831562497186453279349726518752981364,23,2.9
36079,........2.971....5.1..47.3.........73.47..25...1.9......9..2....8..1.4.......6...,643958172897123645512647938958264317364781259271395864139472586786519423425836791,23,4.6
72488,.....5..439184.....7......9..349..8.6....2...8......5...61....8.3..5..17.......4.,268975134391846725475213869523497681619582473847361952756124398934658217182739546,25,2.7
91898,5...72.386....8.7....9..2..7..5.1....21.6.......7.......53..49....8.75...9.......,549672138632158974187934256768521349921463785453789621875316492214897563396245817,25,2.7
89886,1..5...4..874.......4..918........57...8.........5.2.4..23.......57.6..3.3...5.2.,169538742587412369324679185491263857253847691678951234912384576845726913736195428,25,3.2
51616,.....4..1..39....64..8..7.........8...435...92.6....3...2.9...8..5..6.147....3...,687534921513927846429861753351679482874352169296148537162495378935786214748213695,25,4.1
9829,...95.4..4.......2.......7.6.9.84........2.9.2.1.9......5.....3.38..7......3....6,827956431416738952593421678659184327384672195271593864765849213138267549942315786,22,2.8
81830,7..........1.3..8.9..7.42....8.....2.......4.632.5...8..6......3......7.2..6.19.5,724518693561932487983764251498173562175826349632459718856397124319245876247681935,24,3.7
93379,...73.1...3..8....76........8...69..9.3....1..4.5....8.568...4...4..2..62........,498735162132689457765241893587126934923478615641593728356817249814952376279364581,24,2.6
84163,......5...579...2....6.43.9.2.......1..76...4.98..5........2..1...8...9.8...1....,963127548457938126281654379624381957135769284798245613576492831312876495849513762,23,3.1
4177,.......1..56.2.48...9.5.2......9.37....4..5...2..85....8...3.6...2.6.1..3.4......,238946715156327489479158236845691372617432598923785641581273964792864153364519827,25,2.7
44667,..2..6...15.4.7......5.8..1...1...79..4.5....6...9.58.......8.6.4....9...2....7..,832916457159427638467538291285164379974853162613792584391275846746381925528649713,24,2.6
50993,2.7....1..96..1.......2...91..4..5..82.7...9....3.6...........55.1..37........18.,257639814396841257418527369163492578824715693975386421642178935581963742739254186,24,3.6
60206,..9....2.7..62.8.5.8...7.9.2.8.....99.6...........51.....96.7.88...3......37....4,549813627731629845682457391218376459956148273374295186425961738867534912193782564,26,3.6
99183,4.7.......2.35..87.18.6....7.....8....5....23...193.6...453.2....1..2..8.......9.,457819632629354187318267954736425819195786423842193765984531276561972348273648591,27,3.4
43466,51.....2.2...5.7....9.4...6.....6.....2.9...487....1.........7....4..5.....8.3..1,513967428264358719789142356491586237352791864876234195148625973637419582925873641,22,3.6
26876,..4.8...25....7.......6.913..5.....874.....9..9.47.........236......6...81...9...,964183752531297684287564913625931478743628195198475236479852361352716849816349527,24,2.8
96548,.3...76......8.3.568.1....97.1..24......7...139............6.7.......2.84.2......,134597682927684315685123749751862493248379561396415827813256974569741238472938156,24,2.6
20706,......28..5......98..24...397..5....4.86..1...3.8.4.9..8..1......758..2......2.7.,714395286253768419869241753976153842428679135135824697582917364347586921691432578,27,3.1
79418,7.....25.4..1.......8.6...9.3.....8....2....6....31.....26.9.7..7......5.6.8...32,716984253493125768528763149231496587945278316687531924352649871874312695169857432,24,4.3
90030,58....7.....23........5...69.....5.2.6...7..3....6.8..7.5.91...1.....9.5....4.6..,582416739697238451314759286973184562468527193251963874745691328136872945829345617,24,3.0
93853,8..9...6..9..7......5.489...8...1...5....2.7...4.35...........72....46..41.....82,842913765391576248765248931987461523536892174124735896658329417273184659419657382,25,3.6
20555,3...5..2..6........7.2..6.5..46.2.....69..187.3..1.....9...8..4...5.1..98........,348756921562149378971283645184672593256934187739815462695328714427561839813497256,25,4.0
9051,2....9.3...1.4....4..73....5...126..............48...3......1...483...92.9......5,287659431631248957459731826573912648864573219912486573325897164148365792796124385,23,4.0
72916,..5......1...9.8.3.8.6..15.....51.4..7...6.8...1...9...3.8.....2...4..79.5...2.1.,645183297127594863389627154893251746472936581561478932736819425218345679954762318,26,2.8
18500,.6.95...3...8....2..1...8....7...3...9.53.7...8...2.5....2..6.19..7...8.4....6...,268951473739864512541327896657419328192538764384672159873295641916743285425186937,25,2.6
68750,...8.4.......1...37....26.5..5.7.94...31....2462......5.....2.1...4.5.7..8.......,351864729629517483748392615815273946973146852462958137534789261196425378287631594,25,3.3
21517,...5.9.......2.81...276.9.4..19..38.7........2.51....7....9....3.6..7..1.....26..,413589726967324815852761934641975382738246159295138467124693578386457291579812643,26,2.9
5846,.1.23...987..5...4...........86.......5.8....3..1.29.56..............431.9.3....2,416238759873951624259476318148695273925783146367142985631824597782569431594317862,24,3.2
58978,.43....6....13...9.....8................47..1..68..74.9.4.2......16.9..22.....5..,843972165675134289192568374417356928389247651526891743934725816751689432268413597,23,3.3
93355,..15.....3..2...9..2......8....6..477.....9..4..8...655...46..3.3.9...7.1..7.8...,871594236356281794924673518285369147763415982419827365597146823638952471142738659,26,3.6
61243,51..3..8.9..6.....63....4...9.28.........5....5...61.2.2....3...8...79.67..9....1,514732689978614235632859417497281563261395748853476192129568374385147926746923851,26,3.3
14292,1..6......492.....5...3...7.9...6..4.5....3..3......25..1....56....817.....7...9.,173695248649278513582134967297356184456812379318947625731429856964581732825763491,24,4.3
80829,.1......86..8...2.73......69.....3....36.5........1257.4.7..8952......7....9.....,412567938695813724738249516957482361123675489864391257341726895289154673576938142,25,3.8
32775,6..31..5.89...5.425..........62...7......43.....96.........3.9.4.....7....78..2..,624319857893675142571482936946238571782154369135967428218743695469521783357896214,24,3.6
78536,.8.5...6....16.5.........4.5....1..32.37..9....9........1..4...8.5.2...63....52..,782549361934168572156273849578491623213756984469832157621984735895327416347615298,24,3.1
67831,.5......79....2.1..2....8..3..516.2.....3......6..9....8..9.4.1..4..375......7...,453981267978362514621754893347516928295438176816279345782695431164823759539147682,24,4.3
41656,41...7.8......5.4.......9.3.7..58.1.........23.49..75...2.3....6..1.92....1....3.,419327586238695147567841923976258314185473692324916758792534861643189275851762439,26,3.0
50602,..7.1.....1....6......4..78.64.9.....9.5....7.....2.....9....1..31.674.....9..7.5,647815392918723654253649178764198523192536847385472961879354216531267489426981735,24,5.6
9148,7......8...6.4....39.5.8....8...1.36....9..71....5...252.9.3..........1.1..28....,741632985856149723392578164489721536235896471617354892528913647973465218164287359,25,3.8
50540,.5.7.......6.1.78......6....2.14..........6.1..43....7.6...8....936..1......9..5.,251784963946513782378926514627149835539872641814365297165238479493657128782491356,23,3.1
80545,7.9.4..3.6....3...4......27...1..2....1.849......6.38...5.3..9.1.4.5.........8...,719542638682713459453896127398175246261384975547269381825631794134957862976428513,25,4.2
1954,....19....84..51.....8..7..........8.1..5...26..4.79...56....342..94...........9.,562719843784365129391824756475291368819653472623487915956178234237946581148532697,24,2.6
66014,..461....8........7.3...851..67..9.......467...........9..3.1..........83.7..2..5,524618739819573246763249851246751983135984672978326514492835167651497328387162495,23,2.7
39356,9..4...12..3.27....7....3...3.7...9.....1.64....84......5...1...1...2..7.9.....5.,968435712153627984274981365431756298587219643629843571745368129816592437392174856,24,3.8
60492,......56.47...3....5.2.1.4.59....1.6..2........87...3..1754..8..........8...9...5,281974563479653821356281947593428176762139458148765239917546382635812794824397615,25,3.0
14263,1.5..9.4...2.6...3.671...9..8..42.......7.3....9.........5..43.5....41.6....8....,135729648892465713467138295386942571254871369719653824928516437573294186641387952,25,3.1
74367,..2......5..839.4........1.3...5........2.598...4.........9.3...78...4.1..5..1..6,842615739517839642693247815381956274764123598259478163126594387978362451435781926,23,3.7
76016,.38......7.......1.....8.296..7..........3......5947....4.1.9...124..5..5..2....3,138952674729346851465178329653721498947863215281594736374615982812439567596287143,24,3.9
97658,..65.83....9....1.53.....8.7....9..2....569.....8..7....3.......4.2....1.1.46....,176528394289634517534971286768349152321756948495812763653187429847295631912463875,24,3.8
92169,.8....5..65.3....11..4......98.47.2...7.2.......5..8........29.2.....4.7..5..3...,984172536652389741173465982398647125517928364426531879861754293239816457745293618,24,4.4
64641,..3.8.....5....19.....92..473...4.6............1.2...9.6..4.23.8......4...2...5..,493781625258436197176592384739154862524968713681327459967845231815273946342619578,23,3.2
71410,2..4..19..5...6.8.1......675..1..3...7..8..1....3....8.4..2......5...2...2.6.9...,267458193359716482184932567598167324473285619612394758846523971935871246721649835,25,4.4
92582,.4...1...7...6..4.9..3.8.1..26....398....64............9.....725.89........7.....,243571698781269543965348217426857139837196425159432786394615872578924361612783954,23,2.6
66472,.....89.1.9.......3.6..47..8...4..1...7.8.....2.1.7.85........9.....6.7....4513.2,275368941498712536316594728853649217167285493924137685642873159531926874789451362,26,2.6
82157,..24.7.9.48..9.1.....8......9..1..26....2.7.....7..41...5.....414.....3.6.8......,312457698487296153956831247794518326561324789823769415275183964149675832638942571,25,4.2
10010,..6..5..2.9..3.....1...2.5....5....4...2.36...75.61.......98.43..1.....6......2..,436915782592837461718642359863579124149283675275461938627198543351724896984356217,24,2.7
82533,..4...8...6....2.3..87...6..9....3..2...85..1..5.4.....3.2..6..1............9..42,724936815961458273358721964496172358273685491815349726539214687142867539687593142,23,2.6
75474,.2.8...39...21..7.4..5......4...56....8....47.....821.2..74.3.17.........9.....2.,527864139863219574419537862942175683158623947376498215285746391731982456694351728,26,2.8
95773,.7..2.3.....9.85..5..........5..31.6.4..9...3.1..4...73.26....1.8............7..2,678425319231968574594731268925873146746192853813546927352684791487219635169357482,24,3.6
41625,.......859..........34.8.1.7.9..2....12.....9....3..76....5..........43..24..6..1,241763985978215364653498712769582143312647859485139276137954628596821437824376591,23,2.8
90305,...........65...19...47...2...25.97..........6.3..1.2...9.....78...3..641.....8..,982316745746582319531479682418253976297864531653791428369148257825937164174625893,23,4.1
51399,14..........3.71...659.8.3.....5...1.5.8............27..........96....14...2.6.85,143625978928347156765918432439752861257861349681439527572184693896573214314296785,24,3.7
45859,.9.8...7.4......56.........5...6.8......97..291..4...3..4...6.........8.3.8.16.4.,695832174483179256271654938542361897836597412917248563154783629769425381328916745,24,2.8
31836,.52.1.34......5.8.....9.....28.695..67..82.1...5......8.........1.....24...1.6...,952817346361245987784693251128469573673582419495371862836724195517938624249156738,25,4.4
90645,8..7.1.....23........6..8.2.6......3.45....9...8.3.5........1..17.26....6...8...5,896721354752348619431659872967512483345876291218934567583497126174265938629183745,24,2.6
37184,.....3......8.13.96...9...1..59...6.84.6..9...3.....2....4..87.....2....2...8.4.3,194253687572861349683794251725938164841672935936145728359416872418327596267589413,25,2.9
2132,.1........8...96.....514..9.2.......4.....53...964.12...23.1........2.4.........8,915836472384729651267514389526173894471298536839645127742381965158962743693457218,23,3.4
42493,..2.14...54.2.8.......9..8....8.5173....6....3.......5..5....4...9.2.5.....1....2,892614357547238916613597284926845173754361829381972465235789641179426538468153792,24,3.3
29633,41.6...7..26.5...33...416.......4.....4.2....26.1..5....3.....8....18...5...9..34,415632879926857413378941652837564291154729386269183547693475128742318965581296734,27,3.0
30962,...27.1..6....5....9..8...74.612.8..1.......6.28..........185.3......7..2.....4..,843276159617495382592381647476129835159834276328657914764918523931542768285763491,24,2.9
23435,..1..5...78.....3....7.3........4.9.......6.4...59.78..1..2...6..79....25.9..1...,391685427786249531254713869863174295975832614142596783418327956637958142529461378,24,2.8
80509,..6...2...5..84...47....8...8.9.1...2....34.7.........6.429.3....8....6.........5,836579214152684739479312856785941623261853497943726581614295378598437162327168945,23,3.1
53433,.....1...93...6....2..5.43......5..3..2.1....3...4.18........9....2..8.5.46...2..,584391762937426518621758439418975623762813954359642187275184396193267845846539271,23,4.2
95891,.....3..7..5...3..3..1......59......7...1..8...17.4.26.6.4.7....9.....5....8.52..,924563817615978342387142695259386471746219583831754926568427139492631758173895264,24,4.8
